RecordNo,endtime,qweek,gender,age,region,household_size,household_children,employment_status_1,employment_status_2,employment_status_3,employment_status_4,employment_status_5,employment_status_6,employment_status_7,i1_health,i2_health,i7a_health,i3_health,i4_health,i5_health_1,i5_health_2,i5_health_3,i5_health_4,i5_health_5,i5_health_99,i5a_health,i6_health,i7b_health,i8_health,i9_health,i10_health,i11_health,i12_health_1,i12_health_2,i12_health_3,i12_health_4,i12_health_5,i12_health_6,i12_health_7,i12_health_8,i12_health_9,i12_health_10,i12_health_11,i12_health_12,i12_health_13,i12_health_14,i12_health_15,i12_health_16,i12_health_17,i12_health_18,i12_health_19,i12_health_20,i13_health,i14_health_1,i14_health_2,i14_health_3,i14_health_4,i14_health_5,i14_health_6,i14_health_7,i14_health_8,i14_health_9,i14_health_10,i14_health_96,i14_health_98,i14_health_99,i14_health_other,d1_health_1,d1_health_2,d1_health_3,d1_health_4,d1_health_5,d1_health_6,d1_health_7,d1_health_8,d1_health_9,d1_health_10,d1_health_11,d1_health_12,d1_health_13,d1_health_98,d1_health_99,weight
759,2020-04-11 16:08:23,week 1,Female,35,Vestlandet,1,0,Yes,No,No,No,No,No,No,1,2,0,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Very willing,Not at all,Always,Always,Always,Always,Sometimes,Always,Always,Always, ,Always,Always,Always,Always,Always,Rarely,Not at all,Always,Frequently,Always,10,No,No,No,No,No,No,No,No,No,No,No,No,Yes,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,.944899708198
760,2020-04-11 16:10:20,week 1,Female,67,Trøndelag/Nord-Norge,2,0,Yes,No,No,No,No,No,No,1,2,1,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Very willing,Not at all,Always,Always,Always,Always,Always,Always,Always,Always, ,Always,Always,Always,Always,Always,Always,Not at all,Not at all,Always,Always,10,No,No,No,No,No,No,No,No,No,No,No,No,Yes,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,1.22984751081
761,2020-04-11 16:15:02,week 1,Female,24,Vestlandet,2,0,No,No,No,No,Yes,No,No,2,3,2,"No, I have not",Not sure,No,No,No,No,No,Yes, , , , ,Not sure,Not sure,Not sure,Rarely,Frequently,Frequently,Always,Frequently,Sometimes,Always,Always, , ,Sometimes,Always,Always,Always,Always,Sometimes,Not at all,Rarely,Always,Sometimes,5, , , , , , , , , , , , , ,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,.98585496564
762,2020-04-11 16:22:42,week 1,Male,53,Oslo/Akershus,2,0,Yes,No,No,No,No,No,No,1,4,2,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Not sure,Very easy,Very willing,Not at all,Frequently,Frequently,Rarely,Not at all,Sometimes,Not at all,Rarely,Not at all, ,Sometimes,Not at all,Always,Always,Sometimes,Not at all,Not at all,Not at all,Frequently,Sometimes,8,No,No,No,No,No,No,No,Yes,No,No,No,No,No,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,.947254880376
763,2020-04-11 16:24:55,week 1,Male,39,Sørlandet,4,2,Yes,No,No,No,No,No,No,3,0,0, ,"No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Somewhat difficult,Very willing,Not at all,Always,Not at all,Sometimes,Always,Frequently,Not at all,Always,Not at all,Not at all,Always,Not at all,Not at all,Not at all,Always,Rarely,Not at all,Not at all,Sometimes,Rarely,3,Yes,No,No,No,No,No,No,No,No,No,No,No,No,__NA__,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,1.7771114083
764,2020-04-11 16:30:38,week 1,Female,58,Vestlandet,2,0,No,Yes,No,No,No,No,No,1,1,0,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Very willing,Not at all,Always,Always,Always,Always,Always,Always,Always,Always, ,Not at all,Frequently,Always,Always,Always,Always,Always,Always,Always,Always,6,No,No,No,No,No,No,No,No,No,No,No,No,Yes,__NA__,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,.961067400436
765,2020-04-11 16:47:32,week 1,Female,59,Rest Østland,1,0,No,No,No,No,No,Yes,No,0,0,0,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,No,Very easy,Very willing,Not at all,Always,Always,Always,Always,Frequently,Always,Always, , ,Always,Always,Always,Always,Always,Always,Not at all,Not at all,Always,Always,6, , , , , , , , , , , , , ,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,.972273040412
766,2020-04-11 16:49:40,week 1,Male,23,Oslo/Akershus,4,1,No,No,Yes,No,No,No,No,3,3,3, ,"Yes, and they tested negative",No,No,No,No,No,Yes, , , , ,No,Neither easy nor difficult,Neither willing nor unwilling,Sometimes,Frequently,Sometimes,Always,Always,Frequently,Frequently,Sometimes, ,Not at all,Rarely,Sometimes,Sometimes,Sometimes,Not at all,Not at all,Sometimes,Rarely,Frequently,Sometimes,4, , , , , , , , , , , , , ,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,.956700562537
767,2020-04-11 16:55:03,week 1,Male,65,Rest Østland,2,0,No,No,No,Yes,No,No,No,1,1,1,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Very willing,Not at all,Frequently,Frequently,Always,Always,Sometimes,Sometimes,Always, , ,Frequently,Frequently,Always,Always,Always,Rarely,Not at all,Not at all,Rarely,Always,8, , , , , , , , , , , , , ,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,.983900012451
768,2020-04-11 16:56:57,week 1,Female,42,Oslo/Akershus,7,3,No,No,Yes,No,No,No,No,2,2,9,"Yes, and I have not received my results from the test yet","Yes, and they have not received their results from the test yet",No,No,No,Yes,No,No,No,Sometimes,Yes,No,No,Neither easy nor difficult,Very willing,Sometimes,Rarely,Not at all,Sometimes,Sometimes,Rarely,Sometimes,Rarely, ,Frequently,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Frequently,Frequently,Sometimes,Frequently,8, , , , , , , , , , , , , ,__NA__,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,.975290239015
769,2020-04-11 16:57:37,week 1,Male,42,Oslo/Akershus,1,0,Yes,No,No,No,No,No,No,0,4,1,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Very willing,Not at all,Always,Frequently,Always,Always,Frequently,Always,Always,Always, ,Always,Frequently,Frequently,Always,Always,Frequently,Always,Always,Sometimes,Frequently,8,No,No,No,No,No,No,No,No,No,No,No,No,Yes,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,.931749308791
770,2020-04-11 17:06:13,week 1,Male,60,Trøndelag/Nord-Norge,3,1,Yes,No,No,No,No,No,No,2,0,2,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Somewhat difficult,Very willing,Rarely,Always,Frequently,Always,Always,Sometimes,Rarely,Always,Sometimes,Always,Always,Always,Always,Always,Always,Sometimes,Always,Rarely,Sometimes,Frequently,20,No,No,No,Yes,No,No,No,No,No,No,No,No,No,__NA__,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,.927091900028
771,2020-04-11 17:08:32,week 1,Female,63,Rest Østland,1,0,No,No,No,Yes,No,No,No,0,0,1,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Very willing,Not at all,Always,Frequently,Always,Always,Frequently,Always,Always, , ,Always,Always,Always,Always,Always,Frequently,Always,Always,Frequently,Always,15, , , , , , , , , , , , , ,__NA__,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,1.03565157983
772,2020-04-11 17:11:30,week 1,Female,60,Vestlandet,2,0,No,No,No,Yes,No,No,No,2,2,1,"No, I have not","Yes, and they tested negative",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Very willing,Not at all,Always,Frequently,Always,Always,Always,Always,Always, , ,Rarely,Always,Always,Always,Always,Rarely,Not at all,Not at all,Always,Always,100, , , , , , , , , , , , , ,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,.994239542654
773,2020-04-11 17:12:59,week 1,Female,23,Sørlandet,2,0,No,No,No,No,No,Yes,No,1,5,4,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Neither easy nor difficult,Somewhat willing,Sometimes,Always,Always,Always,Always,Rarely,Sometimes,Always, , ,Not at all,Sometimes,Always,Always,Always,Sometimes,Not at all,Rarely,Always,Always,40, , , , , , , , , , , , , ,__NA__,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,.972188911914
774,2020-04-11 17:15:22,week 1,Male,35,Vestlandet,5,3,Yes,No,No,No,No,No,No,4,2,1,"No, I have not","No, they have not", , , , , , , , , , ,Yes,Very easy,Very willing,Not at all,Always,Always,Always,Always,Frequently,Always,Always,Always,Always,Always,Rarely,Always,Always,Frequently,Sometimes,Not at all,Not at all,Frequently,Frequently,20,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,.971565964529
775,2020-04-11 17:20:30,week 1,Male,73,Vestlandet,2,0,No,No,No,Yes,No,No,No,1,0,3,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Somewhat difficult,Somewhat willing,Rarely,Always,Always,Frequently,Always,Frequently,Always,Always, , ,Always,Always,Always,Always,Frequently,Sometimes,Rarely,Rarely,Always,Sometimes,6, , , , , , , , , , , , , ,__NA__,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,.958838871214
776,2020-04-11 17:21:35,week 1,Male,67,Trøndelag/Nord-Norge,2,0,No,No,No,Yes,No,No,No,1,2,1,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Very willing,Frequently,Always,Always,Always,Always,Frequently,Always,Always, , ,Always,Always,Always,Always,Always,Always,Not at all,Always,Always,Always,8, , , , , , , , , , , , , ,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,.927091900028
777,2020-04-11 17:29:08,week 1,Male,47,Vestlandet,3,1,Yes,No,No,No,No,No,No,1,1,1,"Yes, and I tested negative","Yes, and they have not received their results from the test yet",No,No,No,Yes,No,No,No,Sometimes,No,No,No,Neither easy nor difficult,Somewhat unwilling,Sometimes,Rarely,Sometimes,Rarely,Frequently,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Sometimes,Rarely,Rarely,Frequently,4,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,__NA__,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,1.00659932607
778,2020-04-11 17:39:30,week 1,Female,32,Oslo/Akershus,4,2,Yes,No,No,No,No,No,No,3,0,1,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Somewhat difficult,Very willing,Not at all,Always,Always,Frequently,Rarely,Rarely,Not at all,Rarely,Not at all,Always,Always,Always,Always,Always,Rarely,Not at all,Not at all,Not at all,Sometimes,Not at all,10,No,No,No,Yes,No,No,No,No,No,No,No,No,No,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,.948698054748
779,2020-04-11 17:42:18,week 1,Female,18,Oslo/Akershus,4,0,No,Yes,No,No,No,No,No,3,0,1,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Somewhat easy,Very willing,Not at all,Always,Frequently,Frequently,Always,Frequently,Frequently,Always,Always, ,Always,Always,Always,Always,Always,Always,Rarely,Sometimes,Sometimes,Always,4,No,No,No,No,No,No,No,No,No,No,No,No,Yes,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,1.04099283777
780,2020-04-11 17:43:17,week 1,Male,39,Oslo/Akershus,5,2,Yes,No,No,No,No,No,No,5,5,5,"No, I have not","No, they have not",Yes,Yes,No,No,No,No,Not sure,Always,No,No,Not sure,Neither easy nor difficult,Neither willing nor unwilling,Frequently,Always,Frequently,Always,Always,Frequently,Always,Frequently,Always,Always,Always,Always,Frequently,Frequently,Frequently,Frequently,Rarely,Sometimes,Always,Frequently,20,No,No,No,No,No,No,No,No,No,No,No,No,Yes,__NA__,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,1.15182517184
781,2020-04-11 17:49:25,week 1,Female,38,Vestlandet,4,2,Yes,No,No,No,No,No,No,3,2,1,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Very willing,Not at all,Always,Sometimes,Always,Always,Frequently,Sometimes,Always,Always,Always,Always,Always,Always,Always,Always,Frequently,Not at all,Not at all,Rarely,Always,10,No,No,No,No,No,No,No,No,No,No,No,No,Yes,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,.944899708198
782,2020-04-11 17:55:39,week 1,Male,62,Sørlandet,2,0,Yes,No,No,No,No,No,No,1,0,1,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,No,Somewhat easy,Very willing,Frequently,Always,Always,Always,Always,Frequently,Always,Always,Always, ,Always,Always,Always,Always,Always,Always,Rarely,Always,Always,Always,3,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,__NA__,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,.976120096696
783,2020-04-11 17:56:57,week 1,Female,42,Oslo/Akershus,2,1,Yes,No,No,No,No,No,No,1,3,1,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Very willing,Not at all,Always,Frequently,Always,Always,Frequently,Always,Frequently,Always,Always,Frequently,Frequently,Frequently,Always,Always,Frequently,Frequently,Not at all,Sometimes,Frequently,5,No,No,No,No,No,No,No,No,No,No,No,No,Yes,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,.991447316583
784,2020-04-11 18:01:41,week 1,Female,70,Trøndelag/Nord-Norge,2,0,No,No,No,Yes,No,No,No,1,0,1,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Very willing,Not at all,Always,Frequently,Always,Always,Rarely,Always,Always, , ,Always,Always,Always,Always,Always,Frequently,Not at all,Always,Frequently,Always,4, , , , , , , , , , , , , ,__NA__,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,1.22984751081
785,2020-04-11 18:08:20,week 1,Male,75,Sørlandet,2,0,No,No,No,Yes,No,No,No,1,0,0,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Somewhat easy,Somewhat willing,Not at all,Always,Sometimes,Frequently,Always,Sometimes,Always,Always, , ,Always,Always,Always,Always,Always,Sometimes,Always,Always,Frequently,Frequently,5, , , , , , , , , , , , , ,__NA__,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,.976120096696
786,2020-04-11 18:14:52,week 1,Female,53,Rest Østland,1,0,Yes,No,No,No,No,No,No,0,5,1,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Somewhat difficult,Very willing,Not at all,Always,Always,Always,Always,Not at all,Always,Always,Always, ,Always,Always,Always,Always,Always,Sometimes,Not at all,Always,Not at all,Always,5,No,No,No,No,No,No,No,No,No,No,No,No,Yes,__NA__,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,.972273040412
787,2020-04-11 18:18:22,week 1,Female,19,Rest Østland,2,2,No,Yes,No,No,No,No,No,2,1,2,"No, I have not","No, they have not",Yes,No,No,No,No,No,No,Sometimes,Yes,No,No,Somewhat easy,Somewhat willing,Not at all,Always,Always,Always,Always,Frequently,Frequently,Not at all,Frequently,Always,Always,Sometimes,Always,Frequently,Always,Frequently,Always,Always,Always,Always,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,__NA__,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,1.04099283777
788,2020-04-11 18:20:09,week 1,Male,38,Oslo/Akershus,2,0,Yes,No,No,No,No,No,No,9,15,1,"No, I have not","Yes, and they tested negative",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Very willing,Always,Always,Always,Always,Always,Not at all,Not at all,Always,Not at all, ,Always,Always,Always,Always,Always,Not at all,Frequently,Frequently,Always,Rarely,3,No,No,No,No,No,No,No,No,No,No,Yes,No,No,salg,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,.999905028028
789,2020-04-11 18:31:46,week 1,Female,30,Vestlandet,7,0,No,No,Yes,No,No,No,No,5,10,1,"No, I have not","No, they have not",Yes,No,No,No,No,No,Not sure,Frequently,No,No,Yes,Somewhat easy,Very willing,Not at all,Always,Frequently,Frequently,Always,Always,Frequently,Always, , ,Always,Frequently,Always,Always,Always,Frequently,Always,Frequently,Always,Frequently,15, , , , , , , , , , , , , ,__NA__,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,.944899708198
790,2020-04-11 18:34:23,week 1,Male,71,Sørlandet,1,0,No,No,No,Yes,No,No,No,1,0,1,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Very willing,Not at all,Always,Always,Always,Always,Sometimes,Always,Always, , ,Always,Always,Always,Always,Always,Not at all,Not at all,Not at all,Sometimes,Always,7, , , , , , , , , , , , , ,__NA__,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,.976120096696
791,2020-04-11 18:36:10,week 1,Female,26,Sørlandet,5,0,No,No,No,No,No,Yes,No,4,0,0,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Very willing,Not at all,Always,Always,Always,Always,Always,Always,Always, , ,Always,Always,Always,Always,Frequently,Sometimes,Not at all,Not at all,Always,Frequently,6, , , , , , , , , , , , , ,__NA__,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,.972188911914
792,2020-04-11 18:49:59,week 1,Female,22,Oslo/Akershus,2,0,No,Yes,No,No,No,No,No,1,50,2,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Very willing,Not at all,Frequently,Frequently,Always,Always,Frequently,Always,Always,Always, ,Always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Not at all,Always,Frequently,Frequently,20,No,No,Yes,No,No,No,No,No,No,No,No,No,No,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,1.04099283777
793,2020-04-11 18:54:19,week 1,Female,50,Trøndelag/Nord-Norge,2,1,Yes,No,No,No,No,No,No,1,0,0,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Very willing,Not at all,Always,Always,Always,Always,Sometimes,Always,Always,Not at all,Always,Always,Always,Always,Always,Sometimes,Sometimes,Not at all,Not at all,Frequently,Always,5,No,No,Yes,No,No,No,No,No,No,No,No,No,No,__NA__,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,.989743593618
794,2020-04-11 18:56:01,week 1,Female,48,Sørlandet,1,0,Yes,No,No,No,No,No,No,0,0,1,"Yes, and I tested negative","No, they have not",No,No,No,No,No,Yes, , , , ,Not sure,Very easy,Very willing,Not at all,Always,Always,Always,Frequently,Sometimes,Sometimes,Sometimes,Not at all, ,Sometimes,Sometimes,Frequently,Frequently,Frequently,Sometimes,Not at all,Frequently,Sometimes,Frequently,100,No,No,No,Yes,No,No,No,No,No,No,No,No,No,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,.904082066507
795,2020-04-11 19:03:41,week 1,Female,52,Oslo/Akershus,1,0,No,Yes,No,No,No,No,No,1,1,1, ,"No, they have not", , , , , , , , , , ,Not sure,Not sure,Not sure,Not at all,Always,Frequently,Sometimes,Frequently,Not at all,Always,Always,Sometimes, ,Always,Not at all,Not at all,Not at all,Always,Always,Not at all,Not at all,Sometimes,Frequently,4,No,No,No,No,No,No,No,No,No,No,No,No,Yes,__NA__, , , , , , , , , , , , , , , ,.972273040412
796,2020-04-11 19:05:38,week 1,Female,42,Trøndelag/Nord-Norge,4,2,No,Yes,No,No,No,No,No,3,60,1,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Somewhat easy,Somewhat willing,Not at all,Always,Frequently,Always,Not at all,Rarely,Always,Always,Not at all,Not at all,Sometimes,Frequently,Frequently,Always,Frequently,Sometimes,Not at all,Not at all,Rarely,Sometimes,10,No,No,No,Yes,No,No,No,No,No,No,No,No,No,__NA__,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,1.14114651711
797,2020-04-11 19:07:54,week 1,Male,25,Oslo/Akershus,1,4,No,Yes,No,No,No,No,No,4,9,4,"Yes, and I tested positive","Yes, and they tested positive",No,No,No,No,No,Yes, , , , ,Yes,Neither easy nor difficult,Neither willing nor unwilling,Not at all,Rarely,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Sometimes,Rarely,Not at all,Not at all,Not at all,Rarely,Rarely,Not at all,Not at all,Not at all,Not at all,Not at all,2,Yes,No,No,No,No,No,No,No,No,No,No,No,No,__NA__,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,.956700562537
798,2020-04-11 19:07:56,week 1,Female,25,Oslo/Akershus,1,0,No,No,Yes,No,No,No,No,0,5,0,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Somewhat easy,Somewhat willing,Not at all,Not at all,Sometimes,Not at all,Rarely,Sometimes,Not at all,Sometimes, , ,Sometimes,Frequently,Sometimes,Frequently,Frequently,Sometimes,Not at all,Not at all,Sometimes,Rarely,6, , , , , , , , , , , , , ,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,1.04099283777
799,2020-04-11 19:09:47,week 1,Male,25,Rest Østland,2,3,No,No,Yes,No,No,No,No,2,3,1,"Yes, and I tested negative","Yes, and they tested negative",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Neither willing nor unwilling,Not at all,Not at all,Rarely,Not at all,Not at all,Not at all,Not at all,Not at all, ,Sometimes,Rarely,Not at all,Rarely,Not at all,Not at all,Not at all,Not at all,Rarely,Not at all,Not at all,0, , , , , , , , , , , , , ,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,.944439127162
800,2020-04-11 19:19:25,week 1,Female,67,Sørlandet,2,0,No,No,No,Yes,No,No,No,1,0,0,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Somewhat easy,Very willing,Not at all,Always,Always,Always,Always,Sometimes,Always,Always, , ,Always,Always,Always,Always,Always,Frequently,Not at all,Not at all,Frequently,Always,8, , , , , , , , , , , , , ,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,1.00241095017
801,2020-04-11 19:21:06,week 1,Male,19,Oslo/Akershus,4,0,No,No,No,No,Yes,No,No,12,11,12,"Yes, and I have not received my results from the test yet","Yes, and they have not received their results from the test yet",No,No,Yes,No,No,No,Yes,Sometimes,Yes,No,Yes,Neither easy nor difficult,Somewhat willing,Frequently,Always,Sometimes,Frequently,Sometimes,Always,Rarely,Frequently, , ,Rarely,Sometimes,Always,Always,Frequently,Always,Frequently,Always,Frequently,Always,144, , , , , , , , , , , , , ,__NA__,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,.944439127162
802,2020-04-11 19:22:25,week 1,Male,59,Oslo/Akershus,2,0,Yes,No,No,No,No,No,No,1,7,1,"Yes, and I tested positive","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Somewhat willing,Not at all,Frequently,Sometimes,Frequently,Not at all,Sometimes,Not at all,Not at all,Sometimes, ,Rarely,Frequently,Rarely,Not at all,Rarely,Rarely,Not at all,Not at all,Sometimes,Frequently,10,No,No,No,No,No,No,No,No,Yes,No,No,No,No,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,.940057057321
803,2020-04-11 19:26:00,week 1,Male,21,Trøndelag/Nord-Norge,4,0,Yes,No,No,No,No,No,No,3,0,1,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Very willing,Not at all,Frequently,Frequently,Always,Always,Frequently,Always,Always,Sometimes, ,Always,Frequently,Always,Always,Frequently,Frequently,Not at all,Rarely,Sometimes,Always,5,No,No,No,No,No,No,No,No,No,No,No,No,Yes,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,.920070125858
804,2020-04-11 19:35:52,week 1,Male,39,Trøndelag/Nord-Norge,4,2,Yes,No,No,No,No,No,No,3,2,1,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Very willing,Not at all,Frequently,Frequently,Always,Always,Frequently,Always,Always,Always,Always,Always,Frequently,Frequently,Always,Frequently,Sometimes,Not at all,Not at all,Sometimes,Always,15,No,No,No,No,No,No,No,No,No,No,No,No,Yes,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,.940154986887
805,2020-04-11 19:39:30,week 1,Female,31,Sørlandet,2,0,Yes,No,No,No,No,No,No,1,0,0,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Very willing,Not at all,Always,Frequently,Always,Always,Always,Sometimes,Always,Always, ,Always,Always,Always,Always,Always,Frequently,Not at all,Not at all,Frequently,Frequently,10,No,No,No,No,No,No,No,No,No,No,No,No,Yes,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,.944491202827
